compound,Date,Date.1,Rating,Title,Review,scores,compound
-0.1027,2019-05-01,2019-05-01,40.0,personnel from Tampa to Manchester courteous - not so from Manchester to back to Tampa,"The staff at the Tampa airport was wonderful......I have brreak in knee and had sandals on. The staff in Tampa did not make me remove shoes.  Going back from Manchester, the staff was rude, not only made me remove the velcro sandals but yelled at me for taking so long and also yelled at me for not being able to lift my carry on.  I have herniated disc damage.  The man behind me had to help me.  Isn't the staff supposed to do that for a disabled person?  No respect for disability and if they do it again i will report them to the ADA.k","{'neg': 0.08, 'neu': 0.852, 'pos': 0.068, 'compound': -0.1027}",-0.1027
-0.1027,2018-10-27,2018-10-27,1.0,"""attempt to call an airport""", | I would rather be water boarded then spend 1 minute in DFW. I will pay extra and take extra flights to go around that place they attempt to call an airport.,"{'neg': 0.049, 'neu': 0.951, 'pos': 0.0, 'compound': -0.1027}",-0.1027
-0.1027,2019-11-01,2019-11-01,20.0,flying with dogs,Usually i would give Delta 5 stars. This trip was different. On the Atlanta to Detroit part of the journey 2 people got on the airplane with their 80+ pound dogs. Clearly the airline did not charge the couple for extra seats as the other passengers in first class had to make room for these dogs(although well behaved) to lay down.  These 2 selfish passengers took advantage of the others in first class and the airline went along with it  For shame,"{'neg': 0.072, 'neu': 0.849, 'pos': 0.079, 'compound': -0.1027}",-0.1027
-0.1027,2019-12-01,2019-12-01,50.0,"A rap ""song"" started our flight","Stormy day had people dealing with raingear, frazzled nerves. One attendant rapped about "" put your tush in the cusch and the plane will push."" Much funnier when she said it. Turbulent flight but constant updates from the cockpit lessened anxiety","{'neg': 0.077, 'neu': 0.879, 'pos': 0.044, 'compound': -0.1027}",-0.1027
-0.1027,2019-12-01,2019-12-01,10.0,AA Policies,"My complaint is with their policies. I was flying “internationally” and AA messed my flights up and I had to fly out the next day. Of course disappointed but I was able to stay at the hotel near the airport and flew out the next day. For my troubles they paid for the hotel, and gave me a 200 credit to use anytime, anywhere. Fast forward, I tried to use my credit and told I can’t use it on another international flight. Excuse me are you kidding me. You messed up my first international flight and now I can’t use this credit on another international flight. I don’t get it, everyone says the same we can’t, we can’t we can’t. Please explain how this works? Sad to say, I will spread the word and won’t use them anymore.","{'neg': 0.111, 'neu': 0.781, 'pos': 0.108, 'compound': -0.1027}",-0.1027
-0.1027,2019-01-01,2019-01-01,30.0,Terrible Flight,Cattle call had to pay extra for seats to sit next to my wife.Got to Philadelphia plane had 100 plus extra seats could have sat anywhere Wlii try NOT to book with Delta in the future..,"{'neg': 0.038, 'neu': 0.962, 'pos': 0.0, 'compound': -0.1027}",-0.1027
-0.1027,2020-02-01,2020-02-01,40.0,It was a good flight,This is a great flight as it gets you to your final destination direct.  It is to bad that they are going to cancel this flight,"{'neg': 0.174, 'neu': 0.696, 'pos': 0.13, 'compound': -0.1027}",-0.1027
-0.1025,2020-01-01,2020-01-01,40.0,flight,our flight on American airlines went very well. we boarded quickly and took off right on time and landed early. No problems with luggage or getting through security!,"{'neg': 0.153, 'neu': 0.706, 'pos': 0.141, 'compound': -0.1025}",-0.1025
-0.1015,2019-05-01,2019-05-01,30.0,"Southwest rocks for prices & availability, eat before or after your flight.",Southwest is affordable not very comfortable but not horrible like others and they have friendly attendance but limited food just snacks and drinks popcorn peanuts chips stuff like that and drinks. If you fly them frequently you get little perks like free drinks etc. They're not my favorite airline but they get the job done.,"{'neg': 0.211, 'neu': 0.625, 'pos': 0.165, 'compound': -0.1015}",-0.1015
-0.101,2019-12-01,2019-12-01,40.0,Actual inflight was good,"Hour late leaving Burbank--not seated at check-in--gate seating and only to Atlanta--had to gate seat again in Atlanta (on trip from Roanoke/Burbank was seated all the way thru) have NEVER had this happen before on ANY airline.  We were given good seats, however, the fact that we had to deal with getting seat assigned at gate again in Atlanta was totally outrageous, and I would think time consuming for Delta.","{'neg': 0.045, 'neu': 0.915, 'pos': 0.04, 'compound': -0.101}",-0.101
-0.101,2019-12-01,2019-12-01,10.0,Beware before booking,"Booked trip through Travelocity to fly Delta to Grenada for spring break. A month and a half later Delta inexplicably cancelled the flight and refunded tickets, leaving us without transportation to a non-refundable hotel room. Delta did not assist with related expenses and I was told I could book another (more expensive) flight. Fortunately was able to negotiate refund of all other expenses from Travelocity, including travel insurance. Very upset when the flight to Grenada reappeared for booking a short time later. It appears Delta’s desire to maximize profits cost my family vacation plans. Don’t risk your vacation.","{'neg': 0.07, 'neu': 0.874, 'pos': 0.056, 'compound': -0.101}",-0.101
-0.101,2020-02-01,2020-02-01,30.0,schedule changes,My flight was changed a few days before I was to leave from an early morning to a late afternoon.  Very annoying as It practically took a whole day off of my vacation.  Layovers are always more than 2 hours.  Seats are getting cramped.  Attendants were nice and offered a drink and pretzels.,"{'neg': 0.082, 'neu': 0.863, 'pos': 0.055, 'compound': -0.101}",-0.101
-0.0974,2020-02-01,2020-02-01,30.0,"First class attendant was missing in action, I felt like i was in coach begging for more water",I would think being in first class would not be worse than coach when it comes to getting a second glass of water with my meal.  The flight attendant was MIA most of the flight from Dallas to Philadelphia.,"{'neg': 0.072, 'neu': 0.864, 'pos': 0.063, 'compound': -0.0974}",-0.0974
-0.0974,2019-01-01,2019-01-01,20.0,"Terrible Customer Service, and ripped me off $300","I have never had such an awful customer service experience as I had with southwest. I used southwest gift cards to pay for a flight for my mom, and come to find out we had to pay $300 (that was paid for by the giftcards when we booked) at the airport. Customer service was no help simply stating that they couldn't accept them (even after we paid), and that it was ""okay"" because we could just pay the difference at the airport. The cattle call style boarding process is stressful and unnecessary - I especially don't like not knowing where I am going to be sitting. The actual seats were fine, and a little more comfortable than competitors. Southwest offers all the extras for free... which is nice, but ends up being a pricier ticket. Overall, though, I will never fly with them again.","{'neg': 0.088, 'neu': 0.847, 'pos': 0.065, 'compound': -0.0974}",-0.0974
-0.0948,2020-02-01,2020-02-01,40.0,Vacation's over,Have flown Delta many times as we prefer to fly out of Detroit rather than Toronto.  This was a  straight through flight  and the check in was quick and smooth.  The only somewhat bad thing about it was it was an hour late leaving Miami.  Not sure why.  We did get a notice at about  12:20 pm that our 12:12 pm flight would not be leaving at that time.  Thought that was rather funny seeing it was already several minutes after we should have taken off.,"{'neg': 0.057, 'neu': 0.889, 'pos': 0.053, 'compound': -0.0948}",-0.0948
-0.0936,2019-12-01,2019-12-01,40.0,Great service marred by dog too nearby.,"Delta is always my choice because of value for dollar, cleanliness and friendly service. We asked at the gate as usual to make sure no animals were near since i am so alergic and were assured none were within 3 rows. When we got seated a woman and dog were just in front with two vaccant seats beside her. when i complained to the attendent she suggested I move to a vacant seat at the rear of the plane. I have mobility issues and so this was not attractive. Why should I move when she is the one with the dog and not a support animal, just a pet? I had to deal with asthma because of this. I have since reported this to the company with no response.","{'neg': 0.09, 'neu': 0.83, 'pos': 0.08, 'compound': -0.0936}",-0.0936
-0.0935,2019-11-01,2019-11-01,10.0,Very disappointed with the attitude of the flight attendant,We always flew in the Delta and we were always pleased until the last flight. Our luggages arrived in a day late. And the attitude we received from the flight attendant was very dismissive and offensive. She ignored us throughout the flight and even scolded us .. One thing I'm sure is that we won't fly in Delta anymore ..,"{'neg': 0.085, 'neu': 0.836, 'pos': 0.079, 'compound': -0.0935}",-0.0935
-0.091,2019-12-01,2019-12-01,50.0,Missing Home,"Flying with Southwest has ALWAYS be a fabulous experience for me, but this trip was the first for me and my youngest Son who not only was excited to fly for the first time since he was a Baby but actually got to visit nthe Cockpit.","{'neg': 0.055, 'neu': 0.898, 'pos': 0.047, 'compound': -0.091}",-0.091
-0.09,2020-02-01,2020-02-01,10.0,Delta,Plane was late due to having no crew.  And we missed our flight home. Yes they put us in a hotel.  But I just wanted to go hone,"{'neg': 0.114, 'neu': 0.82, 'pos': 0.066, 'compound': -0.09}",-0.09
