compound,Date,Date.1,Rating,Title,Review,scores,compound
0.7184,2019-11-01,2019-11-01,50.0,SW continues as an excellent airline choice,"SW Airlines does a great job hitting the Golden Mean between being a budget airline and offering lots of extras. Budget because the prices are lower than the main airlines with no reserved seating and few frills. Extras include 2 free checked bags, carry-on at no charge, friendly check-in and gate staff and on-board flight attendants. Greenville to Baltimore is daily non-stop, something that neither AVL or other GSP carriers offer.","{'neg': 0.083, 'neu': 0.783, 'pos': 0.134, 'compound': 0.7184}",0.7184
0.7184,2019-12-01,2019-12-01,50.0,Trip to Europe,"The flights and all connections were on time or early, the staff at the terminals were all friendly and helpful and all flight attendants were exceptional","{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.7184}",0.7184
0.7184,2020-02-01,2020-02-01,50.0,Montana to Alaska,"Having flown over a million miles with Delta I have always been treated with respect from everyone from the Ticket counter, gate to the flight crews. The service has always been consistant and good.","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.7184}",0.7184
0.7184,2019-10-01,2019-10-01,40.0,Good,Delta flew a fairly new plane where there is reduced legroom.Flight attendants are friendly and efficient.,"{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.7184}",0.7184
0.7184,2020-03-01,2020-03-01,30.0,Issues with equipment,We were delayed for over 2 hours due to a system issue with our airplane.  The maintenance crew was unable to resolve the issue and a new plane was ordered.  We had to change gates for the arriving plane.  Ended up at our desired destination to late to enjoy the evening on the town.,"{'neg': 0.033, 'neu': 0.827, 'pos': 0.139, 'compound': 0.7184}",0.7184
0.7184,2019-11-01,2019-11-01,50.0,I love this airline.,Southwest is friendly and efficient and you never have to wonder what you’re going to get. I’m a senior so I was in the first boarding group and the wanna get a wage fare was more than reasonable. I fly with them whenever I can.,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.7184}",0.7184
0.7184,2019-12-01,2019-12-01,50.0,Efficient and courteous,"We fly Delta often,and we've found it reliable, on time,and efficient. On board attendants always friendly and polite.","{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.7184}",0.7184
0.7187,2019-12-01,2019-12-01,50.0,Excellent service as always,"Say what you want about flying, is it stressful? Most times, is it crowded on flights? For sure! What I love is the consistency of the service on the flights by Delta. They communicate, they’re mostly on time, and they are truly looking to make it as comfortable a ride as possible. I’ve had nothing but great experiences, flew over 60,000 miles this year and proud to say every one of those miles was on Delta!","{'neg': 0.076, 'neu': 0.757, 'pos': 0.167, 'compound': 0.7187}",0.7187
0.719,2019-09-01,2019-09-01,40.0,A Hometown business with quality,"When Delta prices are competitive we try to use our hometown airline. Southwest sometime beats them significantly in price on flights we do to Michigan, so we do use them too - but have found Delta still has better service overall. With that said we have found we have to buy the Comfort + seat so we have a small bit of leg room with Delta. Overall not sure flying will every again be the ""fun"" part of a vacation anymore, regardless of the airline you fly.","{'neg': 0.027, 'neu': 0.879, 'pos': 0.094, 'compound': 0.719}",0.719
0.7193,2019-03-02,2019-03-02,3.0,"""rude and inconsiderate""", |  Airport security staff at terminal 3 are rude and inconsiderate. No customer service skills nor empathy. Unfriendly. Airport management needs to invest more in their staff to increase job satisfaction and maybe hire people who are a better fit in dealing with customers.,"{'neg': 0.147, 'neu': 0.58, 'pos': 0.274, 'compound': 0.7193}",0.7193
0.7196,2020-02-01,2020-02-01,40.0,Surprisingly pleasant,"I was surprise at the service that I received on American. Previous flights were very disappointing from city to city. Very rude counter people.  However the staff of local people at the Auckland airport were informative and wonderful to deal with. Also, got a free dinner, snacks, and drinks (including alcohol and wine. The stewardesses were based out of Los Angeles and were wonderful.","{'neg': 0.091, 'neu': 0.737, 'pos': 0.172, 'compound': 0.7196}",0.7196
0.7198,2019-11-01,2019-11-01,50.0,Southwest is the best,"Our flight from Orlando to Chicago Midway on November 2, 2019 was on time and without problems. The biggest problem was the cold weather we flew into in Chicago. The boarding process was quick and efficient. So tips that are useful. Buy your tickets the day they go on sale. The information can be found on the Southwest web site. Pay the extra $25.00 for early bird check in and you will be in the early boarding A group. If you don't want to pay the extra money you need to check in exactly 24 hours prior to the time of your reservation. That way you may get in the late A grouping but you will be in the early B grouping. We always use Southwest. Can even go to Cancun, Mexico on Southwest. You can download your boarding to you smart phone","{'neg': 0.028, 'neu': 0.902, 'pos': 0.07, 'compound': 0.7198}",0.7198
0.72,2020-03-01,2020-03-01,50.0,Good flight!,"Online check-in was a breeze!  If you're not using Delta Airlines app on your smartphone, your missing out! The app tracks your bags and sends you an alert each time your bags are handled! In flight service by the stewardess's was awesome! They were friendly, upbeat and served up piping hot coffee!! The plane was clean, seating was comfortable, and each seatback had a TV that you could watch movies, sitcoms, sports, news, or just listen to music if you brought your own earbuds or headphones. Delta offers inexpensive headphones for sale on the flight if you so choose. Due to weather, the flight was a bit bumpy, but we left on time and arrived on time. No delays whatsoever.","{'neg': 0.035, 'neu': 0.874, 'pos': 0.091, 'compound': 0.72}",0.72
0.72,2019-07-16,2019-07-16,2.0,"""staff in Atlanta airport are rude""","  |  Delta seating was spacious and clean, onboard staff were friendly and attentive, complimentary snacks and beverages, and the flight was on time.  I paid $1057 for myself and 2 kids to fly one way for a total duration of 1.5 hrs. This airline promised free WiFi but the WiFi doesnt work. The ground agents/staff working in the Atlanta airport are rude. When checking my bag in, the rep looked at me as if I was bothering her. She never greeted me with hello or a smile. I was clearly confused as the Atlanta airport is 5x the size of my hometown airport and even said out loud, I dont know where to go. She just ignored me and looked away. I eventually figured it out but it wouldve been extremely helpful if she just pointed or simply said that way. Im sorry but if Im paying Delta over 1k to fly Id at least like to receive decent customer service. I think Delta should invest in customer service training. This was my first experience flying with Delta and my last.","{'neg': 0.086, 'neu': 0.792, 'pos': 0.122, 'compound': 0.72}",0.72
0.7213,2019-09-27,2019-09-27,5.0,"""it seemed old and outdated""","  | This airport did what an airport is supposed to do, as I had seating and food while waiting for flight connections. But it seemed old and outdated, just basically not a pleasant place to be. Signs indicate that a major renovation is coming, so hopefully that will improve things.","{'neg': 0.064, 'neu': 0.78, 'pos': 0.156, 'compound': 0.7213}",0.7213
0.7215,2019-09-01,2019-09-01,40.0,"Good flight,  good  crew",Overall a good  flight. The attendants  were very pleasant. I like the multiple choices of entertainment available via the AA app. I watched a movie and other content heading out and another movie on the way back. As with most airlines the seats don't offer much in  the way of room. (Why do  they even recline? You get an inch and just tick off the people  behind you).  I had to catch a bus to get to my final destination of Boulder. We were a bit late taking off but made up time in the air.,"{'neg': 0.0, 'neu': 0.914, 'pos': 0.086, 'compound': 0.7215}",0.7215
0.722,2019-09-01,2019-09-01,40.0,Perfectly Fine,"I had an ""A"" group boarding (I checked in 24 hours in advance), so I was able to snag an aisle seat near the front. The people in my row were quiet and cordial. The plane left on time, the flight was smooth, they landed on time, and there was not a big wait at baggage (a little longer than I would have liked, but not too bad). Reasonable and boring... just what you'd hope a flight to be!","{'neg': 0.0, 'neu': 0.923, 'pos': 0.077, 'compound': 0.722}",0.722
0.722,2020-02-01,2020-02-01,50.0,Great Service,A little late leaving but pilot made up time.  Flight attendents were focused on customer service!  It was a last minute decision as we wanted to attend a memorial service but were unsure of Illinois weather.  Both of us had middle seats.   All in all a good experience in today's world of air travel.,"{'neg': 0.044, 'neu': 0.824, 'pos': 0.132, 'compound': 0.722}",0.722
0.7222,2018-11-01,2018-11-01,50.0,There is no other for me,If you can fly Southwest...DO IT!2 checked bags FREE...why wouldn't you??And they have great prices!I will only fly Southwest if it is available to me.,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.7222}",0.7222
0.7227,2019-08-01,2019-08-01,40.0,NO BAGGAGE FEE,I fly with Southwest because of the baggage fee's.  The plane's are a little cramped but for the money it is excellent.  My airline of choice.,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.7227}",0.7227
0.7227,2019-11-01,2019-11-01,20.0,Never Again,"Business Class - I expected a comfortable seat at the Business Class price Southwest charges. Its an economy cramped seat, but you get a free drink, and get to board first for the extra $600.","{'neg': 0.043, 'neu': 0.775, 'pos': 0.183, 'compound': 0.7227}",0.7227
